ID,ra,dec,match_dist_as,spectral_type
150783526,2.88935932406412,18.8301466560747,248.06185928709522,-
150784941,2.85178364811738,23.8182245923685,789.080932766777,-
194303203,2.168181,36.627115,0.0029137573139689887,
194303300,2.23250836387286,36.7664407033748,0.0019187603299333348,
194304781,2.14278514367161,39.3474609716519,0.011056109108137466,
201739257,2.14715214644249,50.1890922824851,562.0981172517344,-
201740925,2.07571116385624,51.3879429278394,0.11686309946055115,-
201866209,2.73361129876626,48.1104049401157,673.1794841397725,-
258911516,2.38128930653782,22.9012809501231,0.002831960091455544,K4/5
258913532,2.36850860294988,19.1159819905832,0.002886086545661151,K7
272125414,2.89257064273659,4.76712196309366,2083.0775811141343,-
283858887,2.31559470224516,25.2820162101945,899.9154244574063,-
293265536,2.12711255393769,4.4717067762712,0.003018894554779521,
293265657,2.08947734141249,3.90777805197284,0.004143660478736531,DA3.0
301790991,2.13027557243641,20.2672824631543,0.0032729262150091596,K3
326892222,2.10715849325713,55.0934206800827,0.012435558838909563,
373239631,2.03830598917254,75.5547304081394,0.005992063336434342,DA
395323837,2.16872917325699,14.2092739649828,1.9566113153857447,-
396299723,2.34699438965516,58.6659104058631,0.17617109140634654,-
396356111,2.60037904011913,58.4894814613684,0.08023713221397795,-
401398244,2.62113221441331,9.75903871018263,0.0017112924144655607,K3
405305758,2.90605232770779,10.3283329534482,0.004128622986217901,
418759655,2.489264,8.576954,0.026381503902659184,
427732794,2.12517091690623,26.1042899290795,0.004950776504524132,
437733892,2.18055598907357,25.9537417787359,0.0026880552331948427,
437740409,2.9584139128887,28.4235158173028,0.008949170682217625,
440010496,2.8435921967419,42.6780336072251,0.003923560490817006,
440034441,2.93645315852144,46.8018856598915,0.0038973481644898307,
452882423,2.88258351611491,59.1444121685158,0.08205828743847711,-
461342461,2.23848988757622,66.4566594154952,23.603580449186992,-
461586311,2.52280588297025,84.1519886446092,0.005632322545458047,
461587466,2.21171156216565,86.7878841744066,0.01278414096758966,F3V
609291506,2.1145246285647,72.4016562225149,0.0006992026086349279,
611150301,2.02747883468629,8.33478727697725,0.00298519120888534,
22572114,3.3316957335707,32.7704028539603,0.008481105684028895,A2IV
51940141,3.10139134640937,11.9387194825581,0.005727787403058011,DA
51942673,3.29621348012362,13.834370196662,431.9215921611892,-
51989205,3.72403676248307,15.8403487328388,0.003221807115258783,DA
52005579,3.95517661892408,13.5561995571046,0.0009412332335870735,K7.5V
56282116,3.45608260243276,35.618693813297,10.557214414146467,-
58733189,3.31263735262084,1.13325837836865,0.0055787643092332405,F2/3V
83420552,3.10672936171611,63.7237963798664,0.0018044383220664638,
83621718,3.58976593788116,60.3416903713296,0.005281866510418808,
83813059,3.69956018437177,62.196266528984,0.004391870186926815,G3V
150815724,3.11805857704406,20.2343478402623,0.007626123201329945,DZ
150860636,3.70826886683743,23.7934346895977,0.00184441352205548,
194387015,3.37388755245434,40.102510477151,0.001790882871011404,
194387552,3.3784984300191,41.0353698652247,0.004268814017020029,K1III
194436160,3.82600990569322,36.3979278671367,0.001941428841270276,
201892746,3.06143773112526,50.4224265658244,3.4587441947200532,-
365934594,3.51639277205525,34.1165449102654,4.673828747270632,-
369730972,3.73585148460554,58.7821288252751,2136.832403385016,-
405187871,3.36780833944955,6.45939282533822,0.003168411654048698,
407572535,3.61991254898202,77.9763709282227,0.10966558519509875,-
407574350,3.41130064067671,80.6657892443504,0.0019754544761218895,
419522474,3.90113302113524,34.696687469754,0.0036702363313581366,
419522488,3.79881624918223,34.7443734568706,0.0020256525452242904,
419522559,3.78668023177831,34.8889556271672,994.0378179639233,-
427331937,3.96515952684299,2.70227700262872,0.04724061482600408,-
437739555,3.02090112545528,25.7620341568243,0.007960112927158812,
437739969,3.01676554162231,27.0989540581755,0.000986891448038014,DA+M
437743290,3.33780238526824,28.3388405096159,0.012851406364011287,
437746793,3.59269015826542,28.6154866571699,801.6772851591003,-
437747298,3.64915818740452,27.0400138392967,29.72417758378295,-
437747815,3.6110162168798,25.500229308118,0.004106613060630178,K0III
437750204,3.77388960606903,29.9278686170597,0.0022384456602742497,GV
440042075,3.20017708980093,46.095403549577,0.004407278641511613,
440051428,3.5120047309827,44.5120995328312,31.257821745893434,-
440064545,3.8320886355144,46.8993395083652,590.5370969704389,-
461419605,3.39727925075694,68.0583082047085,20.23220413678527,-
461427315,3.98356976329203,69.7082890874539,199.1198841587075,-
611209022,3.82858089483741,13.8924906913054,2174.730189662423,-
52020520,4.01759215959493,13.4168455093233,0.011292438451197222,DA6
52022129,4.12977941408865,16.8394457703876,0.0012851756587697802,DA1.4
57916666,4.5870400674696,30.9561465371252,17.251867458037175,-
57956998,4.68298832399708,30.9281602998368,0.00500070383889436,DZ
57962744,4.97859031896172,34.6023995063541,1326.429831003366,-
57962792,4.97367254029944,34.5287144265373,1561.9283695093636,-
150906528,4.57204502913122,18.9444442763406,0.0006401894630479994,
194459103,4.18120389352174,41.8495241761836,744.8858631220826,-
194459612,4.18775993835299,41.0691634675609,1314.8904825043535,-
194462329,4.18508759945013,36.1278713092225,0.0007522861732659867,K0
194463207,4.4520379876476,40.7534653775729,0.003251443898903209,
194529345,4.8814384233078,41.6191214023454,30.113741505146,-
202158171,4.55081016902223,53.46860705818,678.2105020825322,-
293305236,4.51308982315462,0.48042610103253,485.48236009151805,-
293305259,4.55222694488029,0.543746606633621,0.002240478571572529,
293359971,4.99932991603799,4.67691488359515,411.6237724605054,-
303194776,4.94271104096393,16.8243934545167,371.84672229992685,-
303195663,4.91372505318447,13.0195376410287,0.0011820832552902761,
306069185,4.0877874863812,28.5322221516271,1456.2402274424917,-
306123710,4.72330526863383,27.8138525143428,0.00235287746947094,K2
327449408,4.59996811463985,57.460170137846,0.0006997317290927591,
352179145,4.27655780322779,40.9482969968157,0.014302312049974307,F7V
352179802,4.23732127556483,39.7992277311617,0.008127768602190558,F5IV-V
352181501,4.27930599114243,36.5569745454485,0.0023596495989266332,
359438667,4.74896177801872,61.7937039712867,0.00262543609114163,K0
365963199,4.04828325619788,30.5325787133942,0.004213517471610694,
401423866,4.97549350052464,8.53242854871262,0.0031903134517620043,
405212419,4.2260520378887,7.07501277224062,0.003965379377238592,F7/8V
406707661,4.95509517059692,57.9460898669649,0.0012219369923266781,F6+A
408508980,4.70651170303108,10.2128023712308,0.002998661042844338,K0/1(III)
419523215,4.1244741457702,35.5670512976042,0.0028996950395589628,F7V
440100539,4.35804798287042,42.2823233017902,0.0035133647758351,
440114889,4.7855891774217,46.1524905874775,0.001970997692369876,
468255882,4.21881887414485,81.6636346885349,0.002892156144198933,DA
468263946,4.50741260285526,80.2196711997,0.000765863539682196,
468264519,4.95330735069042,81.1962599521244,0.0025108966363563607,F0IV
610852842,4.65053507567822,0.530896975735226,0.0002065956792745989,
611107759,4.92025250865163,6.40211582150418,0.0015042040229142745,
611209756,4.78398191208873,14.2407678114425,0.003693371839742043,F6wF3V
611709143,4.00594728959444,26.0383541065769,0.0026685168955168093,G0V
611765125,4.43757586139359,27.8503631825782,0.0004214508804156196,
611962894,4.66639726437253,34.6984300096492,0.0010658451968964075,K1III
57984377,5.16697751376918,31.9899871416039,0.011211796057377158,G6V
57984567,5.13203392577358,32.5282984646331,0.001647363530885026,G3V
57984826,5.12253487232816,33.0851188211303,0.004338975269910696,F8V
58755579,5.79363078966149,17.7677784473574,0.0018246993468885265,F3IV/V
58762998,5.88729463073408,14.7612457951235,0.049028389242719045,-
80435716,5.09326915549614,26.6696543853265,0.0031739683627328,
150968241,5.15895495841671,22.1700446796677,0.0024563862946619043,
150971460,5.46970316862139,22.2740705226889,0.01884368041041624,G8III
150972929,5.50995513930772,20.7025457905632,0.0015435705685880002,K1Vk:
194531699,5.00169958105019,38.2273974925528,0.00042635829112729626,
194556436,5.14317500248163,41.058796068811,0.0044460717614779885,F7V
202375913,5.96546394650395,51.4683011068758,0.4423030537989806,-
238305920,5.75087101720783,22.3750007670646,0.0009869919045868848,
288296589,5.44771863412458,38.4573174051584,0.004073489988789091,K4/5(III)
293405768,5.66970858074254,1.82349574338193,0.0033047111284341363,F3V
293406097,5.6600915820663,0.107861759533309,818.0881003840752,-
303202325,5.19166704274128,16.0766656349718,0.003702278941581857,
303204165,5.24596982120629,12.3238681095194,921.8090977937705,-
303205354,5.2744044871592,15.2653745789561,0.0033971376516001286,
303205896,5.32396314478075,16.4297001342037,0.006154547774729217,
303207448,5.46665735386996,15.98231501523,0.12336948327417818,-
303240034,5.4505300688249,13.4876057157241,0.005086493391024083,
303241115,5.53955847926715,15.3790105821658,1367.3289382063824,-
303241161,5.54508110059183,15.5472732364306,0.0032637218044858146,
363814498,5.61202766982853,66.1814799202115,0.05637879878347285,-
397555532,5.00752696899757,13.8799888036787,0.001724903471923239,
401425748,5.19694705340088,6.73999822740299,0.0028525403934850776,F5V
406964858,5.74018614402369,61.6854362622705,0.004020124980295421,
407390853,5.24958841146443,73.5888952086124,0.003459314026112254,
407395611,5.53025821958624,76.6167319061466,0.0049619461850701945,
407423302,5.44897823814827,74.5491520068971,0.0029198443124964554,
407425099,5.64920807026852,73.0676080158545,0.0024232926446259026,
407430919,5.92196415413379,75.0544784714333,0.0009658700003204753,
411515348,5.90833763264088,22.5161702308786,0.0034542948675961842,G1V
411515405,5.92180846506725,22.2915805725695,0.008122880977804208,G2V
415779282,5.64074031410506,36.6863108859878,0.07866240878649107,-
415779400,5.59263983082297,36.9437090423568,0.07192437037061492,-
420442787,5.12496149221925,62.1726856678934,1677.9684513876607,-
428417801,5.42456356738056,61.6917811070501,0.004488283519740417,F7/8V
437752916,5.44708858026349,26.6767105928835,0.003129635202866049,K3III
437755635,5.46875254580601,24.8144058786749,0.0035748198395502565,F3V
437759690,5.8666329511764,24.3068360877122,0.0019505570009734246,
440160112,5.56328153215203,42.6117080440194,0.0007739275641748606,sdB+F?
440165876,5.80636624568876,47.8832084646901,0.0019602728659855176,
444335503,5.97161160524547,60.9613876577015,0.002739753845275023,sdB
468333507,5.65726280069,11.5769729467148,0.009681806257865406,F7V
600836097,5.70643562833946,40.1278313894513,0.0013269982899011255,
600970553,5.99956135287443,44.6440948268472,0.0034386989594077616,
601556750,5.35166876949673,46.6136477567703,0.0043122735625549125,F7V
611416113,5.36915524169084,15.0399746715586,0.009689087341232505,Fm_dD
611739301,5.31753797451965,25.5262363700778,0.002806963929997663,DA
44453425,6.79744140451007,30.6179176357677,0.0051296346368768,G8III/IV
44486119,6.94918341628365,34.67404196756,0.004503067315647981,
58099139,6.12621422314065,33.8764262947295,0.0024630310135050192,G5
58100576,6.1453306510743,30.0415352349068,0.003849724210646955,
58104807,6.37239251033713,30.9746120414048,0.004929321725344846,
58764257,6.1236071441467,15.8492771611676,0.003005895266067785,
58765188,6.2963018374954,12.2867740961034,0.0028637667855483427,
58766142,6.2958970386406,16.9919095082351,0.0023901187589902514,
115415000,6.97784714142275,40.8583267163879,0.002077725342099524,
127426994,6.11171239397501,37.6755865812566,0.004965405821905496,F6V
127427639,6.11882395257543,36.2799696804415,0.0026445222626400207,
127430450,6.23487887462176,41.7755701209097,0.0028172817274573856,
127430832,6.69327605020832,41.3736566350748,0.006714563303927536,
190948896,6.4814521836073,43.5392304548469,0.003565208090259381,K1III
190950784,6.56738179034412,43.0193904395508,0.0014998732122946659,G2V
190976002,6.89402065537797,43.3604966657091,0.0030631243445804982,G8III
202437043,6.22081784908821,49.5359350508423,0.003803080769201267,
202438769,6.28640021113772,48.047487999867,0.004639148416685235,F7V
202513864,6.60899428774048,50.2770679775294,0.0022947845216050567,F2V
257202352,6.53714567923459,0.414154536297822,0.005551543803885756,G5V
257247784,6.8426,1.0741,0.0032352587638058935,
336692675,6.48008703642838,17.5935834847674,0.002095089962082929,G1V
336693440,6.63184395628705,14.9896521523486,0.004520173626253048,
336693443,6.61291220981357,14.9655834614709,0.0034640279489810974,K0
336724956,6.70388421143408,13.6802570366054,0.004397362886029423,sdB
336728971,6.70237601286369,17.6464024913332,0.0006237721292159166,G5V
336729720,6.88699578940929,16.8902648369567,0.0007425944807231353,
336736839,6.83304149941669,12.270905562993,0.0037254611366136776,
354687625,6.3167667772671,54.3818870511697,0.005129209575306234,
385155616,6.03108403869518,15.3662107346224,0.0020049072918114108,
407457606,6.07002702075344,77.8336008540042,0.0026104009284377305,DC
411527097,6.33582015765639,22.8864191465412,0.0007803489236816821,
411533890,6.97484674627766,18.6298642007916,0.00043817613948571814,
418982107,6.58475260826733,65.2574611761695,0.06608334392816241,-
440657017,6.86122423490525,26.2787955812351,0.003255203569265324,
440658751,6.95238006358065,28.1738480089757,0.0034439657009965137,
449992505,6.4148376775551,59.8007988319464,0.0010257874590406822,DA
466440075,6.7293512965942,6.59412972358319,0.0014216739254913039,
468275079,6.2334202882904,78.6729679480642,0.00325975323207553,
468278345,6.57301309452029,77.9278242049977,0.002297513393775769,G9V
468278776,6.51741787875623,78.2141458046329,0.3837948600030058,-
468292118,6.45753988287466,82.8605917024928,0.005266065668292677,F0V
468293050,6.89665434876064,78.5270753419409,0.0017627084487464035,
468877282,6.28582739009542,2.11585916496124,0.0022398165969613774,G3V+G3V
600317705,6.64329334200243,35.5604192733942,0.002299772486736744,G3V
600970340,6.23416812184966,44.5839701915949,0.0008108652323179559,
605738213,6.45395263067259,59.3843681188718,0.001059075047967444,
611460589,6.37569085304099,19.6350206052918,0.0007807453978780496,A6V
611515674,6.85660316026748,23.1136353447869,0.0033096635609986672,
611754120,6.14479316743324,27.7016290425861,0.004798967691020713,
44489594,7.17286685185613,31.519215289115,0.003655526959069798,DA2.1
44523365,7.42670180741578,30.6445177083225,0.017392795219876373,K0
44525416,7.54965508652332,35.6435433286644,0.04837406694440452,-
44560801,7.79116424444113,35.3819237819222,0.0014529911093429711,
115417945,7.170243,37.304041,0.003306744660209406,K0IIICNIV/V
115511160,7.3995128375035,40.175554704052,0.003159561788410426,F8V
115511182,7.37460281651115,40.2031375802642,1652.9160092428644,-
115511513,7.34809036321602,40.8416721883035,0.0023085656147328825,F3V
115514880,7.49581594486105,36.8096845819991,0.0032760299314523156,
115545320,7.75869090920224,39.6760922212336,0.004901744145848705,
115547445,7.8717375332074,40.5839215010748,5.3137720421292975,-
115547672,7.81197326171176,40.2219473580742,0.010457409071981191,
115548925,7.87073763738243,38.0828393649677,1238.2283428429646,-
190997832,7.05820834239727,42.9046881184366,0.045702177525987576,-
190997881,7.16181471873661,42.8322518101971,0.0008846536064157423,
191035287,7.46949713709255,44.3177774673801,0.0031739662617836398,K0
191076290,7.58925261687354,42.8039748078076,0.0034397510547937815,
191076519,7.51456423017461,43.1117098736102,1544.7981500757858,-
191132608,7.81033170667274,43.4767559737038,0.0020006704894872354,
191132881,7.82320697051684,43.0561962130958,0.0029418667357606256,
202593310,7.22462127583092,50.375868626631,0.00222838434839807,
242661363,7.85378778839295,22.3065373231481,0.0015041245331173937,F8
242700768,7.96858677816403,17.9364932936784,0.003992461084165626,
257292167,7.40279329333617,4.38127326699942,0.0055014491930814625,G3IV/V
257293333,7.43007271459429,1.21075016407066,0.0057052886137422,
257303702,7.62194742018115,4.33903555952655,0.005886275170740481,M6.5V
257304552,7.59804323312317,0.242443857317372,0.007839883312049361,K5-M3
257322064,7.83977047051622,0.158114491632942,0.001850205362138898,
274801993,7.72949387051005,77.0194043284131,0.007288984712715642,
274802274,7.87385229682193,76.679943592018,0.004264212978304056,K1III
279196430,7.68707390742059,61.1913615200147,0.007861966661377206,
320039694,7.12070694161906,54.3208414493072,0.0029221941886043933,
320043679,7.36912801623663,55.3640525162518,0.002060205751679012,K0
320180973,7.2034452389892,59.2894535545987,0.004360718096243793,K7
336765302,7.14864139338762,14.1646384531845,0.0019278281399669052,F7V
336766231,7.26337501267509,13.4728131571192,0.00474994060466025,
336766252,7.27874276578684,13.5523345048695,0.003805026300262972,
336766344,7.21774682376196,13.912943048737,0.0036636813765736575,
336767129,7.29921027411689,17.1432978293891,0.002975201366438519,
407239309,7.33836427538516,68.1794547952108,0.0010147841481748703,
407315823,7.8037965752039,69.7852590503172,0.0027434790131805414,
407497530,7.27555099647372,74.4127040534152,0.007976870418329524,K5
407498055,7.18370872561301,74.9266374618844,0.002953978263496171,
414764074,7.58644481729917,16.5875102941878,0.004641322408992246,G6/8III
414764347,7.68362320898539,15.3713280339351,0.0017909785942939807,DA
414781538,7.80075041136638,14.4158409121343,0.00429602812909583,F3IV/V
414783028,7.90304016990117,14.6161662863633,0.0022074840755726246,F5V
414783789,7.96368645022509,12.662750317631,0.0008872285863807408,
428735918,7.68198507316566,73.6272862227909,0.0030308153525766593,F9VFe-0.5
428737024,7.69546086294263,74.4342487825557,0.004008214538661042,
428737025,7.69882345590424,74.4354337269148,0.002427455537829618,F2III
428737144,7.40310484953934,74.5304832421874,0.0009993699091653337,G
440664562,7.35249741790678,26.4953123846582,0.00016750404134186877,
609522151,7.87152383222444,74.4078818176626,0.002171749972740125,
609709837,7.48439519852218,78.4908478472247,0.0035125481865814433,G2
611303779,7.51347744912805,15.4414836910712,0.0005682738676021468,G0
611446285,7.76855248701082,18.7546778635374,0.0019898139841019956,
611624016,7.42412226058585,25.7067341863511,0.002983853520518806,M:
611751329,7.69073469576913,27.5592666904785,0.0014264330949987844,
115586983,8.04398891035626,41.1095954655944,0.005533540674011862,sdO?He
115615584,8.37695683683747,40.9831127213009,0.0019215119939932001,
115615887,8.33264165056395,41.4695079082732,0.0020331019365230577,
115616457,8.4719245643647,41.3351821961497,0.001962431059055167,
115616486,8.47113321485627,41.282051408243,0.001638459150159529,
115617410,8.46790795722292,39.6031525969684,0.0030794502631450145,F6wF3V
115620037,8.64678658411266,37.6937412447049,0.0018494681846662746,
115621266,8.64687001924547,39.9606537984012,0.0030492722707353617,
115657206,8.64223096074841,41.6937746532131,0.003116228717044988,F7/8V
115657612,8.70514006628468,41.517329283944,0.0008560213546389909,F5V
115661681,8.8606705811528,38.2427622377876,0.14006474595015486,-
115661799,8.97734474836326,38.4513428435522,0.01416737324359172,
115715801,8.93453568356819,41.7298490581677,0.01869090147719352,
191143239,8.27314447363668,42.0014779652393,0.004504210804353531,
191144040,8.29853480149471,43.1865513078887,0.0025694330664920136,
191145238,8.26186521193238,44.7369846006775,0.004167469179334014,K0III
191146847,8.24344398645293,46.7009106847575,0.0011041828220454224,
191148323,8.29380827342379,47.703442520383,0.0012687906634904274,DB
191181676,8.55556267280102,41.9047011067672,0.0036160836049601588,M0Ve
191204685,8.75361257542355,42.6947742204027,0.006896092370221684,
191206025,8.91428437279436,43.0536091096497,0.0016213404630182834,K7
240649313,8.80736697556418,51.8382271549983,0.0025925107266353063,DA
240654384,8.96815586268833,52.763746587503,0.0034862813346020136,F7V
242703078,8.07774225303741,23.1098811366138,0.0017103349393337661,K0III
242799337,8.64715061839684,23.617969781793,0.0010453187604385326,M0
257323853,8.03495871425756,3.4699054085623,0.006696292134208653,M
257330220,8.05063380165755,1.18813314971455,0.0033680834684862394,
257332814,8.31964654845702,0.63774488953453,0.0020652458225868878,K2
283835745,8.64026764968751,62.9032466827117,0.01604325695531361,F5V
283836833,8.64824958909779,62.5904738310502,0.00846194250570894,F9VFe-0.5
301800584,8.96779099435885,29.2378119548225,0.0030457035459935944,F6/7V
302171977,8.4907680512372,16.7166782227636,0.12409777269955713,-
302172255,8.53164554679254,15.5471550193147,0.0029550715298340105,G0/2V
302190720,8.97834005254367,13.2070694013444,0.0021454988819898484,
318707089,8.60983631765379,0.150892098403009,0.0015922838832248137,G0V
320506931,8.10188664192687,54.629153312673,0.00432158977623263,
320603498,8.22246943461229,57.1848742300379,0.08418629926167306,-
376456560,8.22186815127906,11.7730355313707,0.001084596732275419,F2IV/V
380783671,8.2641686340276,33.8461170269315,0.0025809738697974947,
397557284,8.32689327065672,13.8407225834294,0.0026839153420920095,sdBe?
397560354,8.59254695775502,14.9003190336355,0.001253127469628638,
397560454,8.61222095003471,15.3004712117922,0.003118234899369045,
401987579,8.46281102110277,10.3612363575703,0.019825141613337628,G(2)(III)+A
408515334,8.97624061463471,6.36263165897534,0.0035433971773731524,F6V
408515569,8.98852135319387,7.60915062004281,1414.0915375439836,-
408516077,8.98133621512054,10.4765316354028,0.00023250714543318832,F0/2III
414804464,8.15036145310289,13.6429726914335,0.005740444888456975,
414804793,8.16650819916035,15.0985033931532,0.007856661912041771,
420474912,8.01144464413172,68.9594718515638,0.002223385352824214,
440680988,8.49840657164442,29.0654925491686,0.05328598656049988,-
452912727,8.42037813810202,55.8625782533652,0.0035978792996515883,F7/8V
452988244,8.82086551091817,59.3122787009571,0.0065067956813283775,
468360701,8.1450082436364,7.49076843000629,0.0011711277752503135,K7
468360869,8.15224938640574,8.28590822765549,0.0034910104318690983,F7V
600289554,8.02391608568809,33.9397834207973,0.0016456304032906497,B8V
600328689,8.83475393869529,36.784798757687,0.003939218820151017,
600339478,8.67592188301663,38.2850107015588,0.0025843908218201824,F5V
601284737,8.57692462810101,43.8215207030874,0.002639972637174081,K3III
611287510,8.78446630605858,13.8459223683508,0.0024361608304318966,
611300705,8.25330655022076,14.8527107200244,9.047607754184725,-
611305959,8.05472028861566,16.0763271593859,0.0013551737913249239,
611463584,8.92487460305395,20.1606891250335,0.002271992662946784,K7
611626447,8.30772722679195,26.5214507664355,33.00734406866394,-
67881223,9.37819809042987,40.2718565518412,0.002677612439680541,G2V
67881560,9.34741340103835,40.9054842584175,0.004193859041479429,M3V
115716466,9.06089747869626,41.1012332042492,2107.45270757674,-
115716500,9.06977700345888,41.0530340394914,0.001915231257573622,K0
115716910,9.01664309780507,40.3143318162459,0.0013237577330890698,K0III
115718255,9.02679202201929,37.9884019357877,0.002156006453677729,
115720344,9.16605481077111,37.9319031764839,922.0619944139521,-
191229635,9.08377727515119,43.9488796704897,0.000491055975872181,
191230802,9.02358604931941,42.3745497500993,0.006788712590060305,K1/2III
191231357,9.14895058617516,42.3052451029916,0.0032888623644210723,sdB
